id,screen_name,latitude,longitude,lang,in_reply_to_status_id,text,url,timestamp,conversation_id,conversation_deep,num_replies,num_users,affected,missing,evacuation,infrastructure,need,offer,precaution,emotional,other,comment
7.22E+17,joahana_cabello,,,es,7.22E+17,@Ro_Canon @LaSerena_Chile @magnitudCL @pelucheduenas @Quinta_Coquimbo yo igual lo senti @luzmartinez_ @Mbrownp @elobservatodo,https://www.twitter.com/joahana_cabello/status/721726955444416512,4/17/2016 15:48,7.22E+17,2,4,3,,,,,0,0,,0,,
7.22E+17,PHRoberth,,,es,7.22E+17,@Mbrownp @LaSerena_Chile @magnitudCL @pelucheduenas @Quinta_Coquimbo jsjskaja saludos también:),https://www.twitter.com/PHRoberth/status/721717545116549120,4/17/2016 15:10,7.22E+17,3,4,3,,,,,0,0,,0,,
7.20E+17,ActualidadRT,,,es,,"Un terremoto de magnitud 5,1 sacude el sur de África https://t.co/P97uHZOnRF",https://www.twitter.com/ActualidadRT/status/720031748109770752,4/12/2016 23:32,7.20E+17,1,4,4,,,,,0,0,1,0,,
7.20E+17,pablo_mj_,,,es,7.20E+17,@ActualidadRT En Chile eso es un temblor,https://www.twitter.com/pablo_mj_/status/720055363467415553,4/13/2016 1:05,7.20E+17,2,4,4,,,,,0,0,,0,,
7.20E+17,VasQuint,,,es,7.20E+17,"@ActualidadRT como va ser terremoto 5.1,???así de alarmantes son en todas las noticias??",https://www.twitter.com/VasQuint/status/720041306773405697,4/13/2016 0:09,7.20E+17,2,4,4,,,,,0,0,,0,,
7.20E+17,CristobalBarr86,,,es,7.20E+17,@ActualidadRT temblor señores!!! TEMBLOR!!,https://www.twitter.com/CristobalBarr86/status/720032493626355712,4/12/2016 23:34,7.20E+17,2,4,4,,,,,0,0,,0,,
7.22E+17,lars_74,,,es,7.22E+17,@MeteoSeba @clautierna @sebasantanders con tormenta eléctrica en precordillera en Santiago de Chile,https://www.twitter.com/lars_74/status/721544356633669632,4/17/2016 3:42,7.22E+17,2,4,4,,,,,0,0,,0,1,
7.22E+17,MeteoSeba,,,es,,"Falta Tormentas en Chile, Inundaciones en Uruguay, Tornados en Sudamérica, Huracán en África, etc... https://t.co/bAHQKMAw07",https://www.twitter.com/MeteoSeba/status/721514311680729088,4/17/2016 1:43,7.22E+17,1,4,4,,,,,0,0,,0,1,
7.22E+17,ganeshon1201,,,es,7.22E+17,@MeteoSeba incandescencia en el Villarrica,https://www.twitter.com/ganeshon1201/status/721515660703088640,4/17/2016 1:48,7.22E+17,2,4,4,,,,,0,0,,0,,
7.22E+17,pablaasm,,,es,7.22E+17,@MeteoSeba @sebasantanders mejor nos quedamos levantados por si acaso.. jijij,https://www.twitter.com/pablaasm/status/721515784858681345,4/17/2016 1:49,7.22E+17,2,4,4,,,,,0,0,,0,,
7.22E+17,LGrandotee,,,es,7.22E+17,@DE1A5_C5N x Dios! Q sera???,https://www.twitter.com/LGrandotee/status/721583911785099264,4/17/2016 6:19,7.22E+17,3,5,4,,,,,0,0,,0,,
7.22E+17,CronicasDeLirio,,,es,7.22E+17,#SismoEnEcuador En redes sociales se viraliza esta imagen: Una extraña luz en el cielo durante terremoto en Ecuador https://t.co/0Zc9wIsvFy,https://www.twitter.com/CronicasDeLirio/status/721583090309709824,4/17/2016 6:16,7.22E+17,2,5,4,,,,,0,0,,0,,
7.22E+17,CronicasDeLirio,,,es,,#AHORA: Así están las calles de #Ecuador luego del fuerte #sismo de 7.8° que deja hasta por el momento 41 muertos https://t.co/2lcQs9h8pw,https://www.twitter.com/CronicasDeLirio/status/721563238098448384,4/17/2016 4:57,7.22E+17,1,5,4,1,,,1,0,0,,0,,
7.22E+17,Celtics_Games,,,es,7.22E+17,@DE1A5_C5N un meteorito golpeo a ecuador y formo un terremoto,https://www.twitter.com/Celtics_Games/status/721584922289446912,4/17/2016 6:23,7.22E+17,3,5,4,,,,,0,0,,0,,
7.22E+17,marina_jimen,,,es,7.22E+17,"@DE1A5_C5N Marian conduci este es el show y q,se vaya paula chavez!!!!",https://www.twitter.com/marina_jimen/status/721564295612473345,4/17/2016 5:01,7.22E+17,2,5,4,,,,,0,0,,0,,
7.22E+17,patriciodanielm,,,es,,AHORA estado de excepción en #Ecuador 6 provincias con evacuación costera x terremoto 7.8 @GrupoWurtlitzer @biobio https://t.co/q1X17zMjdV,https://www.twitter.com/patriciodanielm/status/721522547251159044,4/17/2016 2:15,7.22E+17,1,3,3,,,1,,0,0,,0,1,
7.22E+17,noelizabethes,,,es,7.22E+17,@Sproasan @patriciodanielm @GrupoWurtlitzer @biobio .. Que la gracia del señor sea con ellos..🙏😘,https://www.twitter.com/noelizabethes/status/721546370327429120,4/17/2016 3:50,7.22E+17,3,3,3,,,,,0,0,,1,,
7.22E+17,jimmyal05753093,,,es,7.22E+17,@teleSURtv estuvieran los anaqueles en Venezuela a si..,https://www.twitter.com/jimmyal05753093/status/721626584596267012,4/17/2016 9:09,7.22E+17,2,3,3,,,,,0,0,,0,,
7.22E+17,teleSURtv,,,es,,"Aumenta a 77 la cifra de muertos tras fuerte #temblor de magnitud  7,8 en #Ecuador https://t.co/CWyjPW7oUm https://t.co/yKe47Wubhc",https://www.twitter.com/teleSURtv/status/721625499483709440,4/17/2016 9:05,7.22E+17,1,3,3,1,,,,0,0,,0,,
7.22E+17,atakapivideo,,,es,7.22E+17,@teleSURtv para recibir la clasificacion de terremoto debe estar sobre grado 6. Cual temblor?,https://www.twitter.com/atakapivideo/status/721629748200398849,4/17/2016 9:21,7.22E+17,2,3,3,,,,,0,0,,0,1,
7.22E+17,avjoza11,,,es,7.22E+17,@Holie_5HCS También los que mezclan este caos con la política. Verga,https://www.twitter.com/avjoza11/status/721713230285041667,4/17/2016 14:53,7.22E+17,2,3,2,,,,,0,0,,0,,
7.22E+17,Holieregui,,,es,,Es triste que algunas personas estén en las zonas más afectadas por el terremoto únicamente tomándose selfies y no ayudando #SismoEcuador,https://www.twitter.com/Holieregui/status/721712583376547842,4/17/2016 14:51,7.22E+17,1,3,2,,,,,0,0,,0,,
7.22E+17,Holieregui,,,es,7.22E+17,@valeria_joza Muy cierto,https://www.twitter.com/Holieregui/status/721715275842920448,4/17/2016 15:01,7.22E+17,3,3,2,,,,,0,0,,0,,
7.22E+17,zabdielYT,,,es,7.22E+17,@lajefacoc @ecuadortop @ClanECUADORII @ECUADOR_III @Ecuador_IV @ecuadorv_coc @EcuadorVI suerte dios bendiga a Ecuador 💪💪,https://www.twitter.com/zabdielYT/status/721748731322834945,4/17/2016 17:14,7.22E+17,2,15,8,,,,,0,0,,1,,
7.22E+17,lajefacoc,,,es,,"#OremosporEcuador por todos y cada uno de los afectados por el terremoto, DIOS NOS PROTEJA #SismoEcuador #Ecuador ❤ https://t.co/pAjOkV7OU9",https://www.twitter.com/lajefacoc/status/721650779019415553,4/17/2016 10:45,7.22E+17,1,15,8,,,,,0,0,,1,,
7.22E+17,klavera593,,,es,7.22E+17,@lajefacoc @ecuadortop @ClanECUADORII @ECUADOR_III @Ecuador_IV @ecuadorv_coc  espero que estén bien todas sus familias fuerza Ecuador,https://www.twitter.com/klavera593/status/721729157022019588,4/17/2016 15:56,7.22E+17,2,15,8,,,,,0,0,,1,,
7.22E+17,elite_hispania2,,,es,7.22E+17,Solidaridad y apoyo dsde la familia @Elite_Hispania a ecuador @lajefacoc  @ecuadortop @ClanECUADORII @ECUADOR_III @Ecuador_IV @ecuadorv_coc,https://www.twitter.com/elite_hispania2/status/721753565925154816,4/17/2016 17:33,7.22E+17,4,15,8,,,,,0,0,,1,,
7.22E+17,lajefacoc,,,es,7.22E+17,@klavera593 @ecuadortop @ClanECUADORII @ECUADOR_III @Ecuador_IV @ecuadorv_coc muchísimas gracias!!!! Lindo el apoyo!!!,https://www.twitter.com/lajefacoc/status/721730001465446401,4/17/2016 16:00,7.22E+17,3,15,8,,,,,0,0,,1,,
7.22E+17,Elite_Hispania,,,es,7.22E+17,@lajefacoc @ecuadortop @ClanECUADORII @ECUADOR_III @Ecuador_IV @ecuadorv_coc @EcuadorVI mucho ánimo en estos momentos difíciles!,https://www.twitter.com/Elite_Hispania/status/721768927152500737,4/17/2016 18:34,7.22E+17,2,15,8,,,,,0,0,,1,,
7.22E+17,lajefacoc,,,es,7.22E+17,@Elite_Hispania @ecuadortop @ClanECUADORII @ECUADOR_III @Ecuador_IV @ecuadorv_coc @EcuadorVI muchísimas graciaaaaas por el apoyo  hermanos!!,https://www.twitter.com/lajefacoc/status/721821677303283712,4/17/2016 22:04,7.22E+17,3,15,8,,,,,0,0,,1,,
7.22E+17,ieldur,,,es,7.22E+17,@lajefacoc animo !!!oraré para que Dios os guarde a todos,https://www.twitter.com/ieldur/status/721717225409916928,4/17/2016 15:09,7.22E+17,2,15,8,,,,,0,0,,1,,
7.22E+17,lajefacoc,,,es,7.22E+17,@zabdielYT @ecuadortop @ClanECUADORII @ECUADOR_III @Ecuador_IV @ecuadorv_coc @EcuadorVI muchas graciaaaaas,https://www.twitter.com/lajefacoc/status/721820446996488192,4/17/2016 21:59,7.22E+17,3,15,8,,,,,0,0,,1,,
7.22E+17,lajefacoc,,,es,7.22E+17,@elite_hispania2 @Elite_Hispania @ecuadortop @ClanECUADORII @ECUADOR_III @Ecuador_IV @ecuadorv_coc gracias x mil!!! Lindo tanto apoyo,https://www.twitter.com/lajefacoc/status/721821489520111616,4/17/2016 22:03,7.22E+17,5,15,8,,,,,0,0,,1,,
7.22E+17,lajefacoc,,,es,7.22E+17,@13Djtoledo @Ecuador_IV amen! Fuerza para mi pais muchisimas gracias por el apoyo!,https://www.twitter.com/lajefacoc/status/721822117252243456,4/17/2016 22:06,7.22E+17,3,15,8,,,,,0,0,,1,,
7.22E+17,lajefacoc,,,es,7.22E+17,@Elrodro10 muchisimas gracias por el apoyo a mi pais 😊,https://www.twitter.com/lajefacoc/status/721668103625699329,4/17/2016 11:54,7.22E+17,3,15,8,,,,,0,0,,1,,
7.22E+17,Elrodro10,,,es,7.22E+17,@lajefacoc mucha fuerza para ecuador,https://www.twitter.com/Elrodro10/status/721659126951124992,4/17/2016 11:18,7.22E+17,2,15,8,,,,,0,0,,1,,
7.22E+17,lajefacoc,,,es,7.22E+17,@ieldur muchas gracias a bonito tanto apoyo!,https://www.twitter.com/lajefacoc/status/721722948801966081,4/17/2016 15:32,7.22E+17,3,15,8,,,,,0,0,,1,,
7.22E+17,josevelasquez66,,,es,7.22E+17,@ObrasPublicasEc Muchos venezolanos pasando hambre porque no se consigue nada y el gobierno regalando Lo poco que le queda,https://www.twitter.com/josevelasquez66/status/721745844895117312,4/17/2016 17:03,7.22E+17,2,10,10,,,,,0,0,,0,,
7.22E+17,ObrasPublicasEc,,,es,,"Aeropuerto de Manta operativo con equipo de emergencia, recibe en pocos minutos avión con ayuda humanitaria desde Venezuela #SismoEcuador",https://www.twitter.com/ObrasPublicasEc/status/721664891539570688,4/17/2016 11:41,7.22E+17,1,10,10,,,,,0,1,,0,1,
7.22E+17,Jhaneth71,,,es,7.22E+17,@ObrasPublicasEc @Presidencia_Ec gracias venezuela,https://www.twitter.com/Jhaneth71/status/721673818020921344,4/17/2016 12:17,7.22E+17,2,10,10,,,,,0,0,,1,,
7.22E+17,LiyiManama,,,es,7.22E+17,@ObrasPublicasEc #Ecuador cuenten con el pueblo solidario de #Venezuela que se une en oración y con el apoyo de nuestro Pte @NicolasMaduro,https://www.twitter.com/LiyiManama/status/721701460770205696,4/17/2016 14:06,7.22E+17,2,10,10,,,,,0,0,,1,,
7.22E+17,MaryCar36192236,,,es,7.22E+17,"@ObrasPublicasEc @Presidencia_Ec , gracias al pueblo d Venezuela x la ayuda y la solidaridad en estos momentos difíciles,  Dios les pague.",https://www.twitter.com/MaryCar36192236/status/721669579915845632,4/17/2016 12:00,7.22E+17,2,10,10,,,,,0,0,,1,,
7.22E+17,patitoscout,,,es,7.22E+17,@ObrasPublicasEc @ECU911_ gracias por la solidaridad hermanos latinoamericanos,https://www.twitter.com/patitoscout/status/721702334464671747,4/17/2016 14:10,7.22E+17,2,10,10,,,,,0,0,,1,,
7.22E+17,piaang,,,es,7.22E+17,@ObrasPublicasEc @NicolasMaduro @MashiRafael  Gracias a los hermanos de Venezuela por la solaridad,https://www.twitter.com/piaang/status/721687661765926913,4/17/2016 13:12,7.22E+17,2,10,10,,,,,0,0,,1,,
7.22E+17,MAJADUGA,,,es,7.22E+17,@MaryCar36192236 de que ayuda hablas no tienen ni para comer ellos socialistas falsos,https://www.twitter.com/MAJADUGA/status/721701994164064256,4/17/2016 14:08,7.22E+17,3,10,10,,,,,0,0,,0,,
7.22E+17,guia_mg,,,es,7.22E+17,@ObrasPublicasEc un hurra a este gobierno tan bondadoso y a nosotros que nos coma el.coco,https://www.twitter.com/guia_mg/status/721773617072234501,4/17/2016 18:53,7.22E+17,2,10,10,,,,,0,0,,0,,
7.22E+17,morosgovany_,,,es,7.22E+17,@ObrasPublicasEc @_rubot Es que el avión desde estados unidos no ha podido volar por culpa de putin,https://www.twitter.com/morosgovany_/status/721695795406364672,4/17/2016 13:44,7.22E+17,2,10,10,,,,,0,0,,0,,
7.22E+17,KristelArianaF,,,es,7.22E+17,@elespectador 41 y sumando. Las zonas más afectadas son la provincia de Esmeraldas y Manabí.,https://www.twitter.com/KristelArianaF/status/721562620084555777,4/17/2016 4:55,7.22E+17,2,7,7,1,,,1,0,0,,0,,
7.22E+17,elespectador,,,es,,"Fuerte sismo de 7,6 grados deja 28 muertos en Ecuador. https://t.co/SW488nxKqn https://t.co/jZB3pHnc6x",https://www.twitter.com/elespectador/status/721562108366704640,4/17/2016 4:53,7.22E+17,1,7,7,1,,,,0,0,,0,,
7.22E+17,damaperbo,,,es,7.22E+17,@elespectador fue de 7.8 y los fallecidos oficiales son 41 lamentablemente,https://www.twitter.com/damaperbo/status/721562448197722113,4/17/2016 4:54,7.22E+17,2,7,7,1,,,,0,0,,0,,
7.22E+17,miguelt1181,,,es,7.22E+17,@elespectador colombia tendrá su terremoto,https://www.twitter.com/miguelt1181/status/721667141389414400,4/17/2016 11:50,7.22E+17,2,7,7,,,,,0,0,,0,1,
7.22E+17,IngJulianV,,,es,7.22E+17,@elespectador Ya son 41...,https://www.twitter.com/IngJulianV/status/721562635389509632,4/17/2016 4:55,7.22E+17,2,7,7,1,,,,0,0,,0,,
7.22E+17,AmigoteCrisss,,,es,7.22E+17,@elespectador Dios nos proteja,https://www.twitter.com/AmigoteCrisss/status/721565387725357056,4/17/2016 5:06,7.22E+17,2,7,7,,,,,0,0,,1,,
7.22E+17,CelinneV,,,es,7.22E+17,"@xDmAyudax Me siento muy mal sabes ! No puedo dormir el miedo a que un terremoto venga me deja sin sueño , las familias están mal",https://www.twitter.com/CelinneV/status/721591079049498624,4/17/2016 6:48,7.22E+17,2,3,3,,,,,0,0,,0,1,
7.22E+17,xDmAyudax,,,es,,77 muertos y  588 heridos hasta el momento por el terremoto en Ecuador 😞💔,https://www.twitter.com/xDmAyudax/status/721588677374296064,4/17/2016 6:38,7.22E+17,1,3,3,1,,,,0,0,,0,,
7.22E+17,loveisequal95,,,es,7.22E+17,@xDmAyudax si. Ya subio la cifra! Esto e algo q nunca olvidaré,https://www.twitter.com/loveisequal95/status/721591017628123136,4/17/2016 6:47,7.22E+17,2,3,3,,,,,0,0,,0,,
7.22E+17,rbarreraantivil,,,es,7.22E+17,"@sesnaola @Cooperativa no pasa ni pasara nada, no se puede molestar a los empresarios... y menos compensar a la gente",https://www.twitter.com/rbarreraantivil/status/721675788978814976,4/17/2016 12:24,7.22E+17,2,10,9,,,,,0,0,,0,,
7.22E+17,sesnaola,,,es,,"""@Cooperativa: Ministro Obras Públicas: Situación del Mapocho era ""perfectamente previsible"" https://t.co/D4SKINXuG2"" y entonces?",https://www.twitter.com/sesnaola/status/721675429573210113,4/17/2016 12:23,7.22E+17,1,10,9,,,,,0,0,,0,,
7.22E+17,sandravaldesm,,,es,7.22E+17,@sesnaola @Cooperativa como todo en este país...Lo q pasa es q no se hace la pega....tenemos muchos inoperantes en puestos estratégicos,https://www.twitter.com/sandravaldesm/status/721676149928103936,4/17/2016 12:26,7.22E+17,2,10,9,,,,,0,0,,0,,
7.22E+17,smirko13,,,es,7.22E+17,@sesnaola @Cooperativa me va a disculpar pero puta la weá impresentable. Lo peor es que ya no sorprende.,https://www.twitter.com/smirko13/status/721675913625264128,4/17/2016 12:25,7.22E+17,2,10,9,,,,,0,0,,0,,
7.22E+17,Profugo_86,,,es,7.22E+17,@sesnaola @Cooperativa las excusas inoperantes de buena crianza de los ministros ... @meteochile_dmc,https://www.twitter.com/Profugo_86/status/721675766208061440,4/17/2016 12:24,7.22E+17,2,10,9,,,,,0,0,,0,,
7.22E+17,colorinpascual,,,es,7.22E+17,"@sesnaola @Cooperativa dificil q el Ministro tapara el hoyo. Supongo q le dijeron a la empresa q hicieran algo, pero...",https://www.twitter.com/colorinpascual/status/721675791831064578,4/17/2016 12:24,7.22E+17,2,10,9,,,,,0,0,,0,,
7.22E+17,jamesredbell,,,es,7.22E+17,@sesnaola @Cooperativa quien supervisó del MOP medidas de protección que realizo la constructora.Responsabilidad también cae a mandante,https://www.twitter.com/jamesredbell/status/721679182716149760,4/17/2016 12:38,7.22E+17,2,10,9,,,,,0,0,,0,,
7.22E+17,ralveart,,,es,7.22E+17,"@sesnaola @Cooperativa Hijos del rigor.., hacemos las cosas rigurosamente mal...",https://www.twitter.com/ralveart/status/722154174843121664,4/18/2016 20:05,7.22E+17,2,10,9,,,,,0,0,,0,,
7.22E+17,jamesredbell,,,es,7.22E+17,@sesnaola @Cooperativa intendente y ministro mop en modo on lavado de imagen. Obras de prevención se reciben por inspección MOP. No lo hubo.,https://www.twitter.com/jamesredbell/status/721680397369741312,4/17/2016 12:43,7.22E+17,3,10,9,,,,,0,0,,0,,
7.22E+17,aapr1972,,,es,7.22E+17,@sesnaola @Cooperativa y lo del terremoto y tsunami tambien era previsible.,https://www.twitter.com/aapr1972/status/721677906762665984,4/17/2016 12:33,7.22E+17,2,10,9,,,,,0,0,,0,,
7.22E+17,moises_vaca87,,,es,7.22E+17,"@cristina_gullon @F1LatinAmerica gracias bonita muchas muchas gracias, usted y la carrera me iluminaron esta noche tan oscura.",https://www.twitter.com/moises_vaca87/status/721620983371730944,4/17/2016 8:47,7.22E+17,5,6,2,,,,,0,0,,1,,
7.22E+17,cristina_gullon,,,es,7.22E+17,@moises_vaca87 @F1LatinAmerica Mucho ánimo y todo mi apoyo y cariño para las víctimas del terremoto y sus familias #Ecuador,https://www.twitter.com/cristina_gullon/status/721616044247224320,4/17/2016 8:27,7.22E+17,4,6,2,,,,,0,0,,1,,
7.22E+17,moises_vaca87,,,es,7.22E+17,"@cristina_gullon @F1LatinAmerica siiii, x lo menos mientras duró la carrera sirvió pa olvidar tod la tragedia q estamos viviendo en #Ecuador",https://www.twitter.com/moises_vaca87/status/721611323734388737,4/17/2016 8:08,7.22E+17,3,6,2,,,,,0,0,,1,,
7.22E+17,cristina_gullon,,,es,7.22E+17,"@moises_vaca87 @F1LatinAmerica Sí!Ha sido un fin de semana movidito,sobre todo en la clasificación,y al final ha sido una muy buena carrera!",https://www.twitter.com/cristina_gullon/status/721609650010005504,4/17/2016 8:02,7.22E+17,2,6,2,,,,,0,0,,0,,
7.22E+17,moises_vaca87,,,es,,"""@cristina_gullon: @F1LatinAmerica Muchas gracias x tu mensaje! Mañana nos espera una carrera emocionante!, no crees? #F1"" tenías razón 😍❤",https://www.twitter.com/moises_vaca87/status/721600363195973633,4/17/2016 7:25,7.22E+17,1,6,2,,,,,0,0,,1,,
7.22E+17,cristina_gullon,,,es,7.22E+17,@moises_vaca87 @F1LatinAmerica Y tanto la salida como el resto de la carrera han sido espectaculares!!,https://www.twitter.com/cristina_gullon/status/721611629004242944,4/17/2016 8:09,7.22E+17,3,6,2,,,,,0,0,,0,,
7.22E+17,Andrea_Llosa,,,es,,Tornado en Uruguay.  Terremoto en Ecuador.  La naturaleza está furiosa.,https://www.twitter.com/Andrea_Llosa/status/721541855465312256,4/17/2016 3:32,7.22E+17,1,10,10,,,,,0,0,,0,1,
7.22E+17,EdwinWC,,,es,7.22E+17,@Andrea_Llosa y fuerte aguacero en Tumbes,https://www.twitter.com/EdwinWC/status/721551954191781892,4/17/2016 4:12,7.22E+17,2,10,10,,,,,0,0,,0,1,
7.22E+17,IVANXXITHO,,,es,7.22E+17,@Andrea_Llosa y por k sera,https://www.twitter.com/IVANXXITHO/status/721542665037352960,4/17/2016 3:35,7.22E+17,2,10,10,,,,,0,0,,0,,
7.22E+17,DoctorMalicia,,,es,7.22E+17,@Andrea_Llosa Volcán en México,https://www.twitter.com/DoctorMalicia/status/721543313585803265,4/17/2016 3:38,7.22E+17,2,10,10,,,,,0,0,,0,,
7.22E+17,Ozzytinieblas1,,,es,7.22E+17,"@Andrea_Llosa HAY QUE ESTAR PRECAVIDOS, HAY MUCHOS MUERTOS YA VA A IGULAR A ICA  2007, LA NATURALEZA SE VIENE CON TODO",https://www.twitter.com/Ozzytinieblas1/status/722111622924410880,4/18/2016 17:16,7.22E+17,2,10,10,,,,,0,0,1,0,,
7.22E+17,davidcerna191,,,es,7.22E+17,@Andrea_Llosa pronto nos tocara a los limeños..la pregunta es ¿estaremos preparados para un movimiento de gran magnitud....,https://www.twitter.com/davidcerna191/status/721547192134209536,4/17/2016 3:53,7.22E+17,2,10,10,,,,,0,0,,0,,
7.22E+17,AndreaPRM123,,,es,7.22E+17,@Andrea_Llosa Que Dios nos coja confesadas !!,https://www.twitter.com/AndreaPRM123/status/721544335561474048,4/17/2016 3:42,7.22E+17,2,10,10,,,,,0,0,,0,,
7.22E+17,oscar_rom25,,,es,7.22E+17,"@Andrea_Llosa es el planeta nibiru que se está acercando y la NASA lo oculta, pronto va a ocasionar terribles terremotos,se vera en el cielo",https://www.twitter.com/oscar_rom25/status/721546264530272256,4/17/2016 3:50,7.22E+17,2,10,10,,,,,0,0,,0,,
7.22E+17,Peru_MariaElisa,,,es,7.22E+17,@Andrea_Llosa está cansado de tanta maldad que le hacemos. Ojala que con todo esto aprendamos a cuidarla y protegerla,https://www.twitter.com/Peru_MariaElisa/status/721544591267217408,4/17/2016 3:43,7.22E+17,2,10,10,,,,,0,0,,0,,
7.22E+17,AlejandroB16,,,es,7.22E+17,@teleSURtv por Dios si en Venezuela no hay que comer.Y la GENTE Esta muriendo en los hospitales por falta de medicinas #BigoteEBrochaFuera,https://www.twitter.com/AlejandroB16/status/721653509284872192,4/17/2016 10:56,7.22E+17,2,6,6,,,,,1,0,,0,,
7.22E+17,teleSURtv,,,es,,Gob. de #Venezuela enviará a #Ecuador un avión con ayuda humanitaria https://t.co/j3gA8hUYeD #SismoEcuador https://t.co/B3LLcF6MWo,https://www.twitter.com/teleSURtv/status/721652934224818176,4/17/2016 10:54,7.22E+17,1,6,6,,,,,0,1,,0,,
7.22E+17,andresrey77,,,es,7.22E+17,@teleSURtv gobierno de ecuador la devuelve por solidaridad con la gente que esta muriendo de hambre en venezuela,https://www.twitter.com/andresrey77/status/721654338754650112,4/17/2016 10:59,7.22E+17,2,6,6,,,,,0,0,,0,1,
7.22E+17,zamurai_j,,,es,7.22E+17,"Esto no es posible, una burla a los Vzlanos, acá hay un peo arrecho, irresponsable @NicolasMaduro no actúa un buen padre d flia @teleSURtv",https://www.twitter.com/zamurai_j/status/721656199893139456,4/17/2016 11:07,7.22E+17,2,6,6,,,,,0,0,,0,,
7.22E+17,emiliotowers,,,es,7.22E+17,"@teleSURtv Muy buena acción me parece muy bien ser bondadosos, pero acaso hay algo para donar? Con esta escasez de alimentos y medicinas?",https://www.twitter.com/emiliotowers/status/721655385262788608,4/17/2016 11:03,7.22E+17,2,6,6,,,,,0,0,,0,,
7.22E+17,ELTIEMPO,,,es,,#Imágenes de los daños que dejó el fuerte terremoto en Ecuador. Continúan las labores de búsqueda y rescate https://t.co/GqXCdeYKTQ,https://www.twitter.com/ELTIEMPO/status/721714912007954432,4/17/2016 15:00,7.22E+17,1,3,3,,1,,,0,0,,0,1,
7.22E+17,REPUBLICANS_18,,,es,7.22E+17,"@ELTIEMPO @DuQuemono Todo lo que hizo Pablo Escobar,lo están haciendo HOY las FARC: VEAN esto:lo dice la DEA https://t.co/W72twwcxN3 @CIA",https://www.twitter.com/REPUBLICANS_18/status/721730679269113857,4/17/2016 16:02,7.22E+17,2,3,3,,,,,0,0,,0,,
7.22E+17,luzerorico,,,es,7.22E+17,@ELTIEMPO dolor de latinoamericana y solidaridad  con el admirable pueblo ecuatoriano y su presidente Correa en este divicil momento.,https://www.twitter.com/luzerorico/status/721788312038547456,4/17/2016 19:51,7.22E+17,2,3,3,,,,,0,0,,1,,
7.22E+17,elcomerciocom,,,es,,[ #SismoEcuador ] Fotografías dan cuenta de algunos de los daños ocasionados en #Pedernales. Vía: @cristreyes https://t.co/MN797q9MQ6,https://www.twitter.com/elcomerciocom/status/721677299893055489,4/17/2016 12:30,7.22E+17,1,18,18,,,,,0,0,,0,1,
7.22E+17,rrapuncella,,,es,7.22E+17,@elcomerciocom @cristreyes Ecuador sta pasando x algo duro mis condolencia para ls personas q stan pasando x el tragicos momento,https://www.twitter.com/rrapuncella/status/721856810903334912,4/18/2016 0:24,7.22E+17,2,18,18,,,,,0,0,,1,,
7.22E+17,EWITOFABIAN,,,es,7.22E+17,@elcomerciocom @cristreyes Lamentable ....,https://www.twitter.com/EWITOFABIAN/status/721711478542376960,4/17/2016 14:46,7.22E+17,2,18,18,,,,,0,0,,0,,
7.22E+17,Carlitos_Virgo,,,es,7.22E+17,@elcomerciocom @cristreyes #FuerzaEcuador Estamos con Ustedes desde Peru!,https://www.twitter.com/Carlitos_Virgo/status/721759076309475329,4/17/2016 17:55,7.22E+17,2,18,18,,,,,0,0,,1,,
7.22E+17,Vmdonyate,,,es,7.22E+17,"@elcomerciocom @cristreyes desde españa mucha fuerza ecuador,animo",https://www.twitter.com/Vmdonyate/status/721794657345224704,4/17/2016 20:17,7.22E+17,2,18,18,,,,,0,0,,1,,
7.22E+17,andy2fiel,,,es,7.22E+17,@elcomerciocom @cristreyes @RTS_la noticia carretera dañada,https://www.twitter.com/andy2fiel/status/721887724102369281,4/18/2016 2:27,7.22E+17,2,18,18,,,,1,0,0,,0,,
7.22E+17,dannyal78,,,es,7.22E+17,@elcomerciocom @cristreyes vamos Ecuador es hora de ayudar!!! https://t.co/6norKmFhI4,https://www.twitter.com/dannyal78/status/721684097807097856,4/17/2016 12:57,7.22E+17,2,18,18,,,,,0,0,,0,1,
7.22E+17,ma74dolores,,,es,7.22E+17,"@elcomerciocom @cristreyes que triste, fuerza a nuestros hermanos !",https://www.twitter.com/ma74dolores/status/721677833924423680,4/17/2016 12:32,7.22E+17,2,18,18,,,,,0,0,,1,,
7.22E+17,gefecamocadena,,,es,7.22E+17,@elcomerciocom @cristreyes como podemos ayudar? Somos arquitectas dispuestas a prestar nuestra ayuda!,https://www.twitter.com/gefecamocadena/status/721725074424860672,4/17/2016 15:40,7.22E+17,2,18,18,,,,,0,1,,0,,
7.22E+17,san_las,,,es,7.22E+17,"@elcomerciocom @cristreyes  muy tristes imágenes, Dios proteja a nuestros hermanos ecuatorianos.",https://www.twitter.com/san_las/status/721785553784606720,4/17/2016 19:41,7.22E+17,2,18,18,,,,,0,0,,1,,
7.22E+17,CristinaCrosby,,,es,7.22E+17,"@elcomerciocom Después de los 6 grados y, sobre todo si hay daños, no se habla de ""sismo"" sino de ""terremoto""",https://www.twitter.com/CristinaCrosby/status/721705273342226432,4/17/2016 14:22,7.22E+17,2,18,18,,,,,0,0,,0,1,
